rank,test,score
114,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidXmlDecl,25.000000
115,com.fasterxml.jackson.dataformat.xml.misc.RootNameTest#testRootNameAnnotation,85.000000
116,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testDeserializeAsText,71.000000
117,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleValidRoot,26.000000
118,com.fasterxml.jackson.dataformat.xml.lists.WrappedListsTest#testEmptyList,82.000000
119,com.fasterxml.jackson.dataformat.xml.misc.TextValueTest#testIssue24,74.000000
120,com.fasterxml.jackson.dataformat.xml.stream.FormatDetectionTest#testSimpleInvalid,14.000000
121,com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest#testSimpleWrappedList,91.000000
122,com.fasterxml.jackson.dataformat.xml.misc.NodeTest#testMixed,56.000000
123,com.fasterxml.jackson.dataformat.xml.lists.ListSerializationTest#testStringList,91.000000
124,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedListBeanDeser,76.000000
125,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testUnwrappedListBeanDeser,90.000000
126,com.fasterxml.jackson.dataformat.xml.deser.TestViews#testNullSuppression,82.000000
127,com.fasterxml.jackson.dataformat.xml.failing.TestUntypedListSerialization#testListAsObject,90.000000
128,com.fasterxml.jackson.dataformat.xml.lists.ListDeserializationTest#testWrappedListWithAttribute,76.000000
129,com.fasterxml.jackson.dataformat.xml.lists.Issue101UnwrappedListAttributesTest#testOptionalsWithMissingType,96.000000
130,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testNeedEncodingKeyMap,79.000000
131,com.fasterxml.jackson.dataformat.xml.lists.ListWithAttributes#testListWithAttributes,89.000000
132,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testSimpleKeyMap,79.000000
133,com.fasterxml.jackson.dataformat.xml.lists.ListWithAttributes#testIssue43,82.000000
134,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testSimpleKeyMapSimpleAnnotation,79.000000
135,com.fasterxml.jackson.dataformat.xml.lists.ListAsObjectTest#testCollection,93.000000
136,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testNeedEncodingKeyMapSimpleAnnotation,79.000000
137,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNestedWithEmpty2,94.000000
138,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testNeedEncodingKeyMapSimpleAnnotation_nonJaxb,85.000000
139,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNestedWithEmpty,93.000000
140,com.fasterxml.jackson.dataformat.xml.failing.Issue37AdapterTest#testNeedEncodingKeyMap_nonJaxb,85.000000
141,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNested1_2,94.000000
142,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testPersonAsXml,83.000000
143,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedListsTest#testNested2_1,94.000000
144,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testSerializeAsAttr,90.000000
145,com.fasterxml.jackson.dataformat.xml.lists.ListRoundtripTest#testOptionals,95.000000
146,com.fasterxml.jackson.dataformat.xml.jaxb.WithJAXBAnnotationsTest#testRootName,90.000000
147,com.fasterxml.jackson.dataformat.xml.lists.EmptyListDeserTest#testEmptyList,90.000000
148,com.fasterxml.jackson.dataformat.xml.jaxb.AttributesWithJAXBTest#testTwoAttributes,75.000000
149,com.fasterxml.jackson.dataformat.xml.lists.ListDeser191Test#testListDeser,79.000000
150,com.fasterxml.jackson.dataformat.xml.jaxb.AttributesWithJAXBTest#testAttributeAndElement,75.000000
151,com.fasterxml.jackson.dataformat.xml.lists.NestedUnwrappedLists180Test#testNestedUnwrappedLists180,94.000000
152,com.fasterxml.jackson.dataformat.xml.jaxb.ElementWrapperTest#testNoElementWrapper,81.000000
153,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testOptionalsWithMissingType,96.000000
154,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr#testSimpleNsAttr,82.000000
155,com.fasterxml.jackson.dataformat.xml.lists.UnwrappedListsTest#testDefaultWrappingWithEmptyLists,90.000000
156,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationAttr#testIssue6,83.000000
157,com.fasterxml.jackson.dataformat.xml.ser.TestXmlDeclaration#testXml11Declaration,86.000000
158,com.fasterxml.jackson.dataformat.xml.deser.Issue274PropertyNameTest#testIssue274,75.000000
159,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testSimpleAttribute,82.000000
160,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest#testNullsToEmptyArrays,71.000000
161,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testMap,83.000000
162,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsGenericTest#testNullsToEmptyPojo,70.000000
163,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testSimpleNsElem,82.000000
164,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testMissingString,61.000000
165,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testSimpleAttrAndElem,84.000000
166,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testEmptyElementToString,76.000000
167,com.fasterxml.jackson.dataformat.xml.ser.TestSerialization#testCDataStringArray,91.000000
168,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testStringWithAttribute,73.000000
169,com.fasterxml.jackson.dataformat.xml.ser.TestSerializationOrdering#testOrdering,84.000000
170,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testStringsWithAttribute,77.000000
171,com.fasterxml.jackson.dataformat.xml.ser.TestNamespaces#testRootNamespace,83.000000
172,com.fasterxml.jackson.dataformat.xml.deser.SimpleStringValuesTest#testSimpleStringElement,72.000000
173,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith2Bytes,84.000000
174,com.fasterxml.jackson.dataformat.xml.deser.EmptyStringValueTest#testEmptyString162,74.000000
175,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith3Bytes,84.000000
176,com.fasterxml.jackson.dataformat.xml.deser.EmptyStringValueTest#testEmptyStringElement,71.000000
177,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith4Bytes,84.000000
178,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testOptionalAttr,71.000000
179,com.fasterxml.jackson.dataformat.xml.ser.TestBinaryStreamToXMLSerialization#testWith1Byte,84.000000
180,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testMissingOptionalAttr,70.000000
181,com.fasterxml.jackson.dataformat.xml.ser.TestIndentation#testEmptyElem,89.000000
182,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testFromAttribute,70.000000
183,com.fasterxml.jackson.dataformat.xml.deser.TestDeserialization#testMapWithAttr,58.000000
184,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullMethod1,75.000000
185,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullMethod2,70.000000
186,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullField1,75.000000
187,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullField2,70.000000
188,com.fasterxml.jackson.dataformat.xml.deser.NullConversionsSkipTest#testSkipNullWithDefaults,70.000000
189,com.fasterxml.jackson.dataformat.xml.deser.CaseInsensitiveDeserTest#testCaseInsensitive1036,77.000000
190,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testImmutable,71.000000
191,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testBuilderMethodReturnMoreGeneral,71.000000
192,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testMultiAccess,71.000000
193,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testPOJOConfigResolution1557,71.000000
194,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testBuilderMethodReturnMoreSpecific,71.000000
195,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testSimpleWithIgnores,74.000000
196,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testSelfBuilder777,70.000000
197,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testSimple,71.000000
198,com.fasterxml.jackson.dataformat.xml.deser.builder.BuilderSimpleTest#testCustomWith,71.000000
199,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testSimpleNested,56.000000
200,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testXmlAttributes,51.000000
201,com.fasterxml.jackson.dataformat.xml.stream.XmlParserTest#testSimplest,56.000000
202,com.fasterxml.jackson.dataformat.xml.failing.TestDeserialization#testEmptyStringFromElemAndAttr,73.000000
203,com.fasterxml.jackson.dataformat.xml.failing.MixedContentTreeRead226Test#testMixed226,50.000000
204,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicList97Test#testBad,93.000000
205,com.fasterxml.jackson.dataformat.xml.failing.PolymorphicList97Test#testGood,86.000000
206,com.fasterxml.jackson.dataformat.xml.failing.CaseInsensitiveDeser273Test#testCaseInsensitiveComplex,85.000000
207,com.fasterxml.jackson.dataformat.xml.failing.FailingDelegatingCreator254Test#testIntList,72.000000
208,com.fasterxml.jackson.dataformat.xml.adapters.TestIssue47Attribute#testEmptyStringFromElemAndAttr,78.000000
209,com.fasterxml.jackson.dataformat.xml.jaxb.BuilderWithJAXB291Test#testBuilder291,72.000000
