rank,test,score
93,org.apache.commons.math3.ode.JacobianMatricesTest#testFinalResult,118.000000
94,org.apache.commons.math3.ode.nonstiff.DormandPrince853StepInterpolatorTest#serialization,116.000000
95,org.apache.commons.math3.distribution.MultivariateNormalMixtureModelDistributionTest#testSampling,115.000000
96,org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDfpTest#testDoubleVectors,114.000000
97,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest#testIllConditioned,112.000000
98,org.apache.commons.math3.stat.regression.SimpleRegressionTest#testAppend,111.000000
99,org.apache.commons.math3.ode.nonstiff.AdamsBashforthIntegratorTest#dimensionCheck,110.000000
100,org.apache.commons.math3.fitting.leastsquares.AbstractLeastSquaresOptimizerTest#testComputeSigma,108.000000
101,org.apache.commons.math3.analysis.function.SincTest#testDerivativeShortcut,105.000000
102,org.apache.commons.math3.linear.EigenDecompositionTest#testMath848,105.000000
103,org.apache.commons.math3.linear.RealVectorTest#testMap,101.000000
104,org.apache.commons.math3.linear.RRQRSolverTest#testSolve,97.000000
105,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest#testIssue880Simplified,95.000000
106,org.apache.commons.math3.filter.KalmanFilterTest#testConstant,93.000000
107,org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest#testAngularSeparation,93.000000
108,org.apache.commons.math3.optim.univariate.BrentOptimizerTest#testQuinticMinStatistics,92.000000
109,org.apache.commons.math3.random.ValueServerTest#testNextDigest,91.000000
110,org.apache.commons.math3.stat.descriptive.SynchronizedMultivariateSummaryStatisticsTest#testShuffledStatistics,91.000000
111,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest#testLeastSquares3,89.000000
112,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizerTest#testMaxEvaluations,84.000000
113,org.apache.commons.math3.stat.inference.TestUtilsTest#testChiSquareIndependence,84.000000
114,org.apache.commons.math3.linear.SparseRealMatrixTest#testTranspose,83.000000
115,org.apache.commons.math3.optim.linear.SimplexTableauTest#testDropPhase1Objective,83.000000
116,org.apache.commons.math3.optimization.linear.SimplexTableauTest#testSerial,83.000000
117,org.apache.commons.math3.stat.correlation.SpearmansRankCorrelationTest#testPValueNearZero,83.000000
118,org.apache.commons.math3.analysis.polynomials.PolynomialsUtilsTest#testJacobiOrthogonality,82.000000
119,org.apache.commons.math3.stat.inference.TestUtilsTest#testOneWayAnovaUtils,81.000000
120,org.apache.commons.math3.stat.data.LotteryTest#testCertifiedValues,79.000000
121,org.apache.commons.math3.analysis.solvers.BrentSolverTest#testMath832,78.000000
122,org.apache.commons.math3.geometry.euclidean.oned.IntervalsSetTest#testMultiple,76.000000
123,org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapterTest#testStartSimplexInsideRange,74.000000
124,org.apache.commons.math3.optimization.MultivariateDifferentiableVectorMultiStartOptimizerTest#testNoOptimum,71.000000
125,org.apache.commons.math3.optimization.direct.BOBYQAOptimizerTest#testMaxEvaluations,71.000000
126,org.apache.commons.math3.linear.ConjugateGradientTest#testPreconditionedResidual,70.000000
127,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest#testConstraintsUnsupported,69.000000
128,org.apache.commons.math3.optim.univariate.BrentOptimizerTest#testSinMin,69.000000
129,org.apache.commons.math3.linear.RRQRSolverTest#testOverdetermined,67.000000
130,org.apache.commons.math3.stat.correlation.CovarianceTest#testSwissFertility,66.000000
131,org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatorTest#testParaboloid2D,65.000000
132,org.apache.commons.math3.fitting.leastsquares.AbstractLeastSquaresOptimizerTest#testComputeRMS,59.000000
133,org.apache.commons.math3.stat.descriptive.AggregateSummaryStatisticsTest#testAggregation,57.000000
134,org.apache.commons.math3.analysis.FunctionUtilsTest#testComposeDifferentiable,54.000000
135,org.apache.commons.math3.ode.nonstiff.AdamsMoultonIntegratorTest#backward,240.000000
136,org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest#testBox,228.000000
137,org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest#testCircleFitting,199.000000
138,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest#testConstrainedRosen,195.000000
139,org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolatorTest#testParaboloid,190.000000
140,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest#testIntersection,185.000000
141,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest#testElliRotated,179.000000
142,org.apache.commons.math3.optimization.fitting.PolynomialFitterTest#testFit,179.000000
143,org.apache.commons.math3.optimization.MultivariateDifferentiableVectorMultiStartOptimizerTest#testTrivial,173.000000
144,org.apache.commons.math3.fitting.PolynomialFitterTest#testFit,170.000000
145,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest#testNonInvertible,160.000000
146,org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest#testEventsNoConvergence,139.000000
147,org.apache.commons.math3.optim.linear.SimplexSolverTest#testMath930,134.000000
148,org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest#testNoDependency,128.000000
149,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest#testConcentric,121.000000
150,org.apache.commons.math3.fitting.leastsquares.GaussNewtonOptimizerTest#testMaxEvaluations,119.000000
151,org.apache.commons.math3.ode.JacobianMatricesTest#testLowAccuracyExternalDifferentiation,117.000000
152,org.apache.commons.math3.stat.descriptive.SynchronizedDescriptiveStatisticsTest#testSummaryConsistency,117.000000
153,org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest#testWampler1,117.000000
