rank,test,score
197,org.apache.commons.compress.compressors.GZipTestCase#testInteroperabilityWithGzipCompressorInputStream,36.000000
198,org.apache.commons.compress.archivers.TarTestCase#testCOMPRESS178,34.000000
199,org.apache.commons.compress.changes.ChangeSetTestCase#testAddAllreadyExistingWithReplaceTrue,243.000000
200,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testCP437FileRoundtripImplicitUnicodeExtra,233.000000
201,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testLzmaWithIntConfiguration,145.000000
202,org.apache.commons.compress.archivers.zip.DataDescriptorTest#writesDataDescriptorForDeflatedEntryOnUnseekableOutput,142.000000
203,org.apache.commons.compress.archivers.zip.X7875_NewUnixTest#testSampleFile,132.000000
204,org.apache.commons.compress.archivers.zip.Maven221MultiVolumeTest#testRead7ZipMultiVolumeArchiveForStream,119.000000
205,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorRoundtripTest#blaTarRoundtrip[using tuned for speed],111.000000
206,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#test7zDeflateUnarchive,102.000000
207,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#cantRead7zFromStream,86.000000
208,org.apache.commons.compress.archivers.zip.ExtraFieldUtilsTest#testParseWithSkip,71.000000
209,org.apache.commons.compress.DetectArchiverTestCase#testCOMPRESS117,66.000000
210,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD_hpbin.cpio],64.000000
211,org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest#testOldEntryError,50.000000
212,org.apache.commons.compress.compressors.ZTestCase#testZUnarchive,35.000000
213,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromJar,263.000000
214,org.apache.commons.compress.archivers.zip.ZipFileTest#testDelayedOffsetsAndSizes,202.000000
215,org.apache.commons.compress.archivers.zip.Zip64SupportIT#writeSmallStoredEntryKnownSizeToFileModeAlways,152.000000
216,org.apache.commons.compress.archivers.zip.ZipArchiveInputStreamTest#shouldReadNestedZip,148.000000
217,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testLzma2Roundtrip,143.000000
218,org.apache.commons.compress.archivers.zip.ZipFileTest#testPhysicalOrder,132.000000
219,org.apache.commons.compress.archivers.tar.TarArchiveOutputStreamTest#testPutGlobalPaxHeaderEntry,126.000000
220,org.apache.commons.compress.compressors.lz4.BlockLZ4CompressorRoundtripTest#biggerFileRoundtrip[using tuned for speed],112.000000
221,org.apache.commons.compress.archivers.ArchiveStreamFactoryTest#skipsPK00Prefix,90.000000
222,org.apache.commons.compress.archivers.sevenz.SevenZFileTest#testHelloWorldHeaderCompressionOffCopy,86.000000
223,org.apache.commons.compress.ArchiveReadTest#testArchive[file=SunOS_cf.tar],76.000000
224,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD_bin.cpio],64.000000
225,org.apache.commons.compress.archivers.zip.ZipArchiveEntryTest#testNullCommentEqualsEmptyComment,50.000000
226,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testCantFinishTwice,22.000000
227,org.apache.commons.compress.changes.ChangeSetTestCase#testDeleteFromAndAddToZip,248.000000
228,org.apache.commons.compress.archivers.zip.UTF8ZipFilesTest#testUtf8FileRoundtripImplicitUnicodeExtra,228.000000
229,org.apache.commons.compress.archivers.zip.Zip64SupportIT#writeBigDeflatedEntryUnknownSizeToStreamModeAlways,159.000000
230,org.apache.commons.compress.ArchiveReadTest#testArchive[file=FreeBSD.zip],158.000000
231,org.apache.commons.compress.archivers.sevenz.SevenZOutputFileTest#testBCJARMThumbRoundtrip,150.000000
