rank,test,score
126,com.google.javascript.jscomp.CodePrinterTest#testEnumAnnotation2,971.000000
127,com.google.javascript.jscomp.IntegrationTest#testLateStatementFusion,962.000000
128,com.google.javascript.jscomp.FlowSensitiveInlineVariablesTest#testDoNotInlineCatchExpression2,960.000000
129,com.google.javascript.jscomp.CollapsePropertiesTest#testAliasedTopLevelEnum,920.000000
130,com.google.javascript.jscomp.PeepholeRemoveDeadCodeTest#testFoldBlock,912.000000
131,com.google.javascript.jscomp.NameAnalyzerTest#testUnhandledTopNode,907.000000
132,com.google.javascript.jscomp.TypedScopeCreatorTest#testDeclaredCatchExpression2,861.000000
133,com.google.javascript.jscomp.TypeCheckTest#testMissingProperty29,858.000000
134,com.google.javascript.jscomp.TypeCheckTest#testGetTypedPercent3,852.000000
135,com.google.javascript.jscomp.CoalesceVariableNamesTest#testLoopInductionVar,829.000000
136,com.google.javascript.jscomp.OptimizeCallsTest#testUnusedAssignOnFunctionWithUnusedParams,819.000000
137,com.google.javascript.jscomp.CommandLineRunnerTest#testSourceSortingCircularDeps1,765.000000
138,com.google.javascript.jscomp.ProcessDefinesTest#testNamespacedDefine2c,762.000000
139,com.google.javascript.jscomp.RenamePropertiesTest#testModules,740.000000
140,com.google.javascript.jscomp.InlineFunctionsTest#testCrossModuleInlining2,698.000000
141,com.google.javascript.jscomp.ExternExportsPassTest#testExportSymbolWithConstructorWithoutTypeCheck,668.000000
142,com.google.debugging.sourcemap.SourceMapGeneratorV3Test#testMultilineMapping2,641.000000
143,com.google.javascript.jscomp.CommandLineRunnerTest#testIssue601,633.000000
144,com.google.javascript.jscomp.AliasExternalsTest#testPropAccessorPushedDeeper3,632.000000
145,com.google.javascript.jscomp.IntegrationTest#testCheckReferencesOn,611.000000
146,com.google.javascript.jscomp.CheckGlobalNamesTest#testBadModuleDep2,607.000000
147,com.google.javascript.jscomp.LooseTypeCheckTest#testName2,553.000000
148,com.google.javascript.jscomp.FunctionToBlockMutatorTest#testMutateWithMultipleReturns,537.000000
149,com.google.javascript.jscomp.CompilerTest#testCyclicalDependencyInInputs,504.000000
150,com.google.javascript.jscomp.ReplaceCssNamesTest#testNoSymbolMapStripsCallAndDoesntIssueWarnings,489.000000
151,com.google.javascript.jscomp.RecordFunctionInformationTest#testMotionPreservesOriginalSourceName,453.000000
152,com.google.javascript.jscomp.MustBeReachingVariableDefTest#testLoops,415.000000
153,com.google.javascript.rhino.jstype.JSTypeTest#testSymmetryOfTestForEquality,389.000000
154,com.google.javascript.jscomp.CommandLineRunnerTest#testNoSrCFilesWithManifest,169.000000
155,com.google.javascript.jscomp.IntegrationTest#testInlineProperties,2396.000000
156,com.google.javascript.jscomp.CommandLineRunnerTest#testTypeCheckOverride2,2151.000000
157,com.google.javascript.jscomp.IntegrationTest#testNamelessParameter,2134.000000
158,com.google.javascript.jscomp.CommandLineRunnerTest#testIssue601b,2058.000000
159,com.google.javascript.jscomp.CommandLineRunnerTest#testCheckGlobalThisOnWithAdvancedMode,1897.000000
160,com.google.javascript.jscomp.SymbolTableTest#testGoogRequireReferences,1747.000000
161,com.google.javascript.jscomp.CommandLineRunnerTest#testSourceMapExpansion3,1621.000000
162,com.google.javascript.jscomp.IntegrationTest#testInferTypes,1542.000000
163,com.google.javascript.jscomp.IntegrationTest#testInlineGettersWithAmbiguate,1510.000000
164,com.google.javascript.jscomp.PureFunctionIdentifierTest#testLocalizedSideEffects2,1407.000000
165,com.google.javascript.jscomp.DisambiguatePropertiesTest#testEnum,1387.000000
166,com.google.javascript.jscomp.TightenTypesTest#testSheqDiscovery,1380.000000
167,com.google.javascript.jscomp.ReplaceStringsTest#testLoggerOnObject3b,1365.000000
168,com.google.javascript.jscomp.ExternExportsPassTest#testTypedef,1336.000000
169,com.google.javascript.jscomp.TypedScopeCreatorTest#testTemplateType7,1307.000000
170,com.google.javascript.jscomp.RemoveUnusedNamesTest#testAnalyzeUnusedPrototypeProperties,1285.000000
171,com.google.javascript.jscomp.RuntimeTypeCheckTest#testReturn,1265.000000
172,com.google.javascript.jscomp.DisambiguatePropertiesTest#testSkipNativeFunctionMethod,1263.000000
173,com.google.javascript.jscomp.InlinePropertiesTest#testNonConstClassProp1,1261.000000
174,com.google.javascript.jscomp.TypeCheckTest#testBackwardsInferenceGoogArrayFilter1,1227.000000
175,com.google.javascript.jscomp.LooseTypeCheckTest#testEnum39,1190.000000
176,com.google.javascript.jscomp.InferJSDocInfoTest#testStructuralFunctions,1166.000000
177,com.google.javascript.jscomp.CheckMissingReturnTest#testIssue779,1161.000000
178,com.google.javascript.jscomp.LooseTypeCheckTest#testMissingProperty27,1066.000000
179,com.google.javascript.jscomp.TightenTypesTest#testScopeDiscovery,1064.000000
180,com.google.javascript.jscomp.IntegrationTest#testRegExp2,1063.000000
181,com.google.javascript.jscomp.IntegrationTest#testDependencySorting,1018.000000
182,com.google.javascript.jscomp.CodePrinterTest#testTypeAnnotationsTypeDef,1004.000000
183,com.google.javascript.jscomp.InlineFunctionsTest#testInlineFunctions28,982.000000
184,com.google.javascript.jscomp.IntegrationTest#testDeadAssignmentsElimination,982.000000
185,com.google.javascript.jscomp.FlowSensitiveInlineVariablesTest#testInlineConstructorCallsIntoLoop,977.000000
186,com.google.javascript.jscomp.IntegrationTest#testInlineVariables,964.000000
187,com.google.javascript.jscomp.PeepholeFoldWithTypesTest#testFoldTypeofNumber,914.000000
188,com.google.javascript.jscomp.NameAnalyzerTest#testGetElem1,896.000000
